country,1966,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,,,,,70,,,63.3,,,,54.4,,,,50.2,,,,,35.4,,,,
Netherlands,,,,,,,,,,,,,,,,2.5,,,,0.5,,,1.7,,,3,,,,,,0.5,,,,,0.8,0.4,0.2,0.3,0.5,0.3,0.2,0.3,0.2,0.2,0.4,0.4,0.3,0.4,
Norway,,,,,,,,,,,,1,,,,,,,0.5,,,,,0.5,,,,0.7,,,,,0.5,,,0.3,0.5,0.4,0.5,0.4,0.4,0.2,0.3,0.2,0.2,0.4,0.3,0.3,0.6,0.5,
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,,,,,,,,90.9,,,,,,,83,,,,,,,,
Pakistan,,,,,,,,,,,,,,,,,,,,96.7,,,96.9,,,,,,91.1,,90.2,,,93.2,,,87.6,87.9,,86.2,,,85.1,83.6,,79.6,,75.6,,,
Panama,,,,,,,,,,,,39.9,,,,,,,,,,50.2,,48.2,,,,39.4,,39.1,38.8,36.9,35.4,40.3,37.5,36,34.8,34.7,34,30.6,23.3,23,21.8,18.5,18.9,18.2,16.9,15.4,14.6,14.1,12.6
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9,53.3,53.7,52.6,55.3,50.7,50.1,50,52.5,46.6,41.3,37.6,35.6,31.5,29.5,26.9,26.3,25.3,24.4,24.6,24.2,22.3
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,62.9,,,63.4,,,61.1,,,59.9,,,54.9,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,,,,,,,,,,,,,86.9,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,9,6.5,3.9,3,3.1,2.9,2.8,2.8,2.8,2.7,2.5,1.6,1.3,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,2.7,2.7,2,1.6,2.1,1.5,1.9,2.6,4.4,4.4,3.5,2.8,2.7,1.8,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,17,,,,,38.9,,34.4,,36.1,,35,45.9,39.3,37,33.6,38.4,34.5,31.7,30.7,28.8,27.1,22.4,19.1,18.6,18.9,19.2,17.5,15.9
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,22.4,21.2,28.6,,19.1,20,18.7,,,,,21.9,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,29.5,22.8,21.7,23.8,27.5,27.3,27.7,25.5,22.9,17.4,12.8,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,,,30.2,26,31.6,43.4,37.9,31.1,26.2,24.7,21.8,18.5,15.3,11.2,7.3,7,5.6,4.7,4.3,3.8,3.6,4.1,4.1,3.8,3.7
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,,,,,93.7,,,,,93.2,,,92.6,,,91.9,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,,,,,79.3,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,93.8,,,94.9,,,,,,,92,,,,88.8,,,,,,88.4,,,,,,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,,,,,,,,84.7,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,95.4,,,,,,,,,,,,,,96.1,,,,,,,,95,,,,,,,92.7
El Salvador,,,,,,,,,,,,,,,,,,,,,,52.2,,60.6,,,,51.4,53,,52.5,50.4,45.1,46.9,47,47.7,45.6,45.6,42.8,39.6,43.8,43.5,42.1,42.1,39.5,35.6,35.5,32.6,31.4,29.5,26.2
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,24.7,25.4,23.8,22,19.3,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,,,,,,,,,,92.8,,,,,,,86.4,
